Electrical Conductivity (dS/m),Moisture (%),pH,Temperature (°C),Salinity (ppm),Humidity (%),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg),Soil Type,Crop Type,Fertilizer
0.4646705388512155,4.290558330098033,5.036772284303194,24.28133378809009,574.3778538331371,34.71458724707294,38.13992374500438,13.826824237589287,45.06480621991007,Sandy Soil,Rice,Urea
0.5283174578025185,11.356999796047225,6.282172207164319,21.233058333092977,386.3932190028246,26.981659234664804,49.03988824774079,10.320718823168711,58.672041294788144,Sandy Soil,Maize,NPK
0.750076695418964,41.01971736969472,5.518768042076492,16.639396150236287,710.5975986532903,45.7713721283672,16.409844035819503,16.271252422787956,76.46065368932344,Clayey Soil,Rice,Urea
0.6214164318215626,18.312311382423424,6.97454593930263,15.561667575792832,824.6740032433922,69.52277249000684,57.42415382588738,21.226664680733627,93.0958372191452,Loamy Soil,Wheat,DAP
0.5987015726887852,9.81132755729962,5.799144517428454,23.41178321380781,434.6816942180124,40.16275884492344,15.651990247220112,7.3629982352663985,64.89600093152416,Sandy Soil,Rice,Urea
1.4186404263473809,28.56598561671512,5.155530139715554,21.74165502913473,1083.1717072998497,48.084149058473145,43.48737066764687,16.592126486431674,47.12533505598653,Clayey Soil,Rice,Urea
0.2529512764601447,7.16547591478927,6.978512477230118,30.392003025894645,582.9339201167504,48.38903068400437,45.62086886047504,14.478355587638292,75.63012026503438,Sandy Soil,Cotton,Potash
0.371625169920762,9.137886646316788,6.8012411699618,22.00857882069124,163.2804290227052,25.7381808737497,19.88260109226065,7.320538117183987,74.88511499228599,Sandy Soil,Banana,Ammonium Sulfate
1.1377832515234645,27.68914081534129,5.578810261408825,18.24859946842704,829.1853816190919,63.58510954100369,38.90375465410405,14.373908503732991,92.8794933678971,Clayey Soil,Rice,Urea
0.9702051082018682,31.72386195504981,6.220973443352234,18.006890364327504,777.6918670503668,50.98917041718097,55.34302235796542,16.774772464609303,91.54974297243297,Loamy Soil,Wheat,DAP
1.2445278709166878,27.436782227089772,6.097266221372532,5.23876599908365,750.8475259622841,69.41326610128263,17.549145514649606,17.38710816417027,67.52533191936726,Clayey Soil,Maize,NPK
0.2437479837013201,4.58352426246004,5.651001805712285,29.14778480858932,588.2450887518366,35.27562443157732,33.240056989093944,9.108667145069225,70.52937723657689,Sandy Soil,Rice,Urea
0.8058566070243027,5.550061717860155,5.733770303274978,27.167751556200663,541.4940184400639,49.4864246359304,24.235095994493715,15.95465948994641,72.07171892345778,Sandy Soil,Rice,Urea
0.9381032151960264,43.56841421887853,6.33488635236375,13.281918654852676,876.1694591618515,59.04594897103128,18.996431879578573,15.189787471768998,89.44525673024464,Clayey Soil,Groundnut,Potash
0.9826544777626964,31.11297610726684,5.948637117707053,14.521581420211254,731.2484529386039,67.21593680677302,28.337632244555124,14.300820951967154,73.62179952749602,Loamy Soil,Rice,Urea
0.7441334115214313,4.367933053002096,5.348364413305856,17.00989518479508,482.181777249413,46.18366835475571,49.52270155939084,12.264281011972184,79.58489573093291,Sandy Soil,Rice,Urea
0.8466313783082424,8.7961094240962,6.687902048067695,26.1059717853928,358.1835228038512,40.85432203010191,26.20789230668712,13.895668691925495,83.8304941002408,Sandy Soil,Rice,Urea
0.6638265118196497,15.027359687270735,6.393198602697254,15.534399950845986,267.8252986616144,33.006342613523394,37.16454145590607,16.606603442369078,108.62635207553416,Loamy Soil,Sugarcane,Urea
0.2293492618751556,9.061498747366224,6.937896983506643,28.105225246015184,250.9675940029001,35.6569909619962,49.18276944804637,8.688628944388201,63.69174438326656,Sandy Soil,Rice,Urea
0.952096665969536,28.69706006656415,7.400246910914731,18.574323516957257,250.8336769922116,34.86475945452972,52.066184012107726,8.948601958900428,113.54783014504996,Loamy Soil,Wheat,DAP
0.795372819772138,24.410101579846543,5.595935117158952,27.640963720153973,488.8559822952504,53.55774594029395,29.871573096529545,8.047429871756949,67.170306555055,Loamy Soil,Rice,Urea
1.5605491154994438,33.48319366011978,5.579790984102742,15.636427232838855,960.8499314901252,61.61642716190232,37.57869868052372,12.9991438786686,77.87633539846955,Clayey Soil,Rice,Urea
0.5780342994542199,32.83773546354702,7.437051263022438,28.97118000931521,325.6811957982041,66.03576832941292,29.95268553150928,15.107242910266098,95.05643570850614,Loamy Soil,Sugarcane,Urea
1.0688614888392176,34.83375572067543,6.745224349755171,11.02796754834365,511.48318603876606,49.92867263468283,43.94481134667501,15.614856863300975,69.8587204627805,Clayey Soil,Cotton,Potash
0.4377848329357109,9.47117498846602,5.573973598943087,19.997752128618004,310.31245257170104,30.31645170636376,39.329193558101856,13.394887791967347,58.97271204695062,Sandy Soil,Rice,Urea
0.8748934761995987,27.154182236638544,6.287955657834488,15.306262139916829,309.350048082394,57.753815450890656,47.588953600936975,17.623214520609295,76.07692169619564,Loamy Soil,Maize,NPK
0.7042831360629145,39.98377038070966,5.10303118650223,24.001974380756412,891.9176418733746,56.20603017174753,26.194767249601234,16.61492379718625,94.17040770715953,Clayey Soil,Rice,Urea
1.002826862607923,32.77692602651055,6.536923499359615,17.93485116862162,564.3347432974856,46.08281606469711,33.425023924913454,12.534877580333344,66.29388993670193,Loamy Soil,Wheat,DAP
1.0707055234319172,26.79328612769139,6.280232954588536,26.02883389339013,541.3533232056461,39.66651241498326,32.235735697455084,13.556029726377504,110.19271021819156,Loamy Soil,Sugarcane,Urea
0.237389634274684,8.536139242952807,5.094797155862328,27.25444103883514,251.5109748724928,52.13968187226489,31.628243397057663,8.687261199716348,81.1887189935155,Sandy Soil,Rice,Urea
0.4689827959890597,19.641571557323303,6.9178000125031645,26.474889238245996,757.0688684148756,46.6042870741973,28.126896580215337,14.128940682194678,66.15142131449376,Loamy Soil,Potato,NPK
0.9818457953355542,40.97186544765503,6.935511754206778,22.13747872150188,482.3507917115276,70.89056162299391,26.188339135419064,17.884159894120764,69.12153898959323,Clayey Soil,Groundnut,Potash
0.7948576694575595,5.094893678640179,5.629343645422617,31.50232741820177,185.73370993399416,34.77540341172214,30.69225374643014,8.244859382406853,40.79485179664189,Sandy Soil,Rice,Urea
0.7967242635718131,40.70890061704479,5.224995915627771,19.484564746136723,669.9610828432578,47.56824364103216,43.44555173010551,13.796305702366134,54.14569077181439,Clayey Soil,Rice,Urea
0.3962341225540646,9.18665727722614,5.0489968965353045,21.122746817591864,397.1086513247277,43.96269488518727,35.19642325616688,14.373075312881154,30.365324894390344,Sandy Soil,Rice,Urea
0.2484074974029508,10.44748867472106,5.509081085843322,24.460550066860414,169.49187296444038,45.980183987579295,26.56963508072018,14.93684073395052,54.744183628071966,Sandy Soil,Rice,Urea
0.4692694373582037,3.964012637836113,6.525335632775284,31.98326140287241,414.32378584146335,29.837104253039367,15.532786502202178,14.409629775623326,63.008380489519006,Sandy Soil,Rice,Urea
0.8475204432150432,20.820894273444036,6.684583584143153,25.36620082473846,837.1032042062596,66.44272225887029,42.62385615646083,14.836887166446653,80.63900041550241,Loamy Soil,Cotton,Potash
0.6249946966185038,6.49853713088892,5.480598246900733,16.89930550456753,291.71330006500307,27.899345028632567,21.19139327883944,17.84803390295455,56.64621341439712,Sandy Soil,Rice,Urea
1.067150292916767,21.615006093410276,6.605529933670979,21.445849383416764,837.2155294154297,33.01385024024513,35.69939567505136,10.672754436104844,68.79323998231098,Loamy Soil,Wheat,DAP
0.2841255304370562,7.399645968330382,5.66052712167423,29.38371707482072,556.1798614351787,43.58124485720445,22.46236946345028,17.170522410349363,61.67144028827896,Sandy Soil,Rice,Urea
0.9542130250997573,18.415091019923928,5.573415965609257,13.711492054900956,697.2780734808183,46.2050429334744,55.538218089616365,15.345905576551722,51.55752463484317,Loamy Soil,Rice,Urea
1.457445608492654,27.65138806690269,6.319456280809768,16.502681088073146,421.6279857999208,52.04980180879809,24.365003948237728,8.725563754291661,61.28318835392809,Clayey Soil,Cotton,Potash
0.4135486230815965,22.118133641712724,5.7001566274229605,16.005182202643553,244.56712450196332,66.80125986605327,40.79654704795834,10.651102267455396,90.93454617447664,Loamy Soil,Rice,Urea
1.3667070065998288,40.81820147140958,5.352872330840459,23.73152168147464,949.6903572930086,74.98850529968487,20.03505824371548,9.43367152213383,58.32213065352205,Clayey Soil,Rice,Urea
0.5449775531296401,8.155794035701675,5.332840371044905,32.88671217517059,254.0689348421008,30.689428900586098,22.984284116211487,17.035460431692105,72.17080243061095,Sandy Soil,Rice,Urea
0.9618133481520336,32.982786172565405,6.250319613345733,20.954091249514207,644.862301632818,61.57239453579252,42.49135430951672,10.253287263287753,53.02791567630591,Clayey Soil,Maize,NPK
0.4259826726055282,3.593467992533582,6.2300948971385885,31.98484728596678,308.81530189189573,32.207366725599655,48.48141489573505,14.940871375097862,64.02981355699588,Sandy Soil,Groundnut,Potash
0.6442228692868255,15.352603843052917,5.647505847315656,12.236015614016544,723.3459258012061,42.05739017440629,59.9264478297862,18.6174375509564,92.08084671631624,Loamy Soil,Rice,Urea
1.0224579214594256,21.081491776627026,6.821470735249464,15.580847742605204,695.791933527526,34.821000089052944,51.696768389240646,14.156200927289486,109.88846433048695,Loamy Soil,Wheat,DAP
0.7650258391417437,8.91744653330626,5.385487014424736,21.050079207028237,209.2968998686662,36.4890103319294,22.12770243931471,13.727975443565684,89.67030625323352,Sandy Soil,Rice,Urea
0.7221446327096308,33.07534522798213,6.3196953462367,20.49868168486935,510.1343488071941,47.904954906621,52.1316769252867,15.374764701772888,72.17019854176513,Loamy Soil,Wheat,DAP
0.5169293355306649,18.35238432576635,5.573342853867086,24.72804030131281,631.4729429541733,48.98523502999255,54.5459657139219,19.279382141300744,90.97480550777266,Loamy Soil,Rice,Urea
0.6337125362218885,6.199437093972216,6.588394662554169,16.85981279646264,414.69102012677575,39.42918669658371,37.48139340668296,6.77824313379562,64.79902724568788,Sandy Soil,Banana,Ammonium Sulfate
0.4486928284404903,26.68675272162244,6.715067582556101,11.243038542651348,461.5023587632053,46.56002731538899,36.683684899341046,15.808356364635566,74.21702430420783,Loamy Soil,Maize,NPK
0.778623833197724,35.9476246693887,5.4308879742235785,22.20411274413453,712.0240361476506,69.34286667603962,37.8505582539556,11.1985303892971,54.59005441154375,Clayey Soil,Rice,Urea
0.2192757039086258,7.549096061194049,6.928034814235405,22.684134259716004,167.5482056587102,25.928673727580307,28.579536598140432,7.920299237558328,31.40112577969116,Sandy Soil,Wheat,DAP
0.7718232026529177,9.745910077989766,6.399068515231048,21.13862145962465,175.69245205857467,35.29155197558952,38.34275948213673,7.230350378733616,30.715078978694525,Sandy Soil,Rice,Urea
0.6027577415244543,4.876255010106442,5.770891901833193,32.150793956657026,247.19468704608977,49.30718388697803,24.900508024659217,6.413876636153445,36.59607420341078,Sandy Soil,Rice,Urea
0.4341485071712212,25.65205038801524,7.4242439451841,12.189377201089078,781.4119551292438,69.65901340580193,27.153095918373225,20.36068776792446,86.12553143105316,Loamy Soil,Maize,NPK
0.5509625693825569,29.28730323894657,6.568018634614378,26.33801189369767,509.9008383941769,61.35754541449725,57.55590501266873,18.252119725961222,104.3266000352827,Loamy Soil,Wheat,DAP
0.4854181728508036,10.479326819454169,6.322000597641706,22.89575018341428,484.8769487322685,51.911421646305726,47.41554156840538,10.546195343066268,40.41364080436914,Sandy Soil,Wheat,DAP
0.6226605376085322,7.767524521278007,6.964937691573388,29.95343540160316,409.092847672304,50.52437999410367,20.42829948012483,6.182598356291726,71.41400000487138,Sandy Soil,Sugarcane,Urea
0.5054329920792662,24.224049442642723,6.589670309377988,29.01499212084517,438.25038536582144,69.20396412431911,43.98050259084296,11.394569406242804,63.41650709110655,Loamy Soil,Banana,Ammonium Sulfate
1.0821051143859015,41.74654867649036,6.75527774317555,10.994589694418496,976.4155657327016,50.39924948728025,26.69688490378972,13.179649511213889,53.58662572623353,Clayey Soil,Groundnut,Potash
0.8309629547119111,10.901020431371949,5.634391433530797,32.378012510811416,319.0525133467769,33.906078236808426,37.71761305780376,9.940574734620974,67.81252489974865,Sandy Soil,Rice,Urea
0.6565688010774209,17.53381217810385,5.835908408734829,28.4072062782772,496.8010717098195,58.88735677437043,27.818072343048662,17.00850361777077,114.50634346361949,Loamy Soil,Rice,Urea
0.7952539513604953,3.6090618299218495,6.9867797574781365,28.974538474077583,223.02637094131063,25.372482675082704,20.994892270225296,16.058111048228863,31.298359496709825,Sandy Soil,Soybean,DAP
1.0700020752953638,33.894255537166714,6.15308997990228,24.66681536828453,569.1208935050341,68.84487386863518,40.05946427396034,14.07324416793066,45.31470037819864,Clayey Soil,Soybean,DAP
1.5983755490300071,28.75851915747591,5.296119518977659,6.973704555198412,805.8637416167574,66.97523391007356,27.782977418990868,13.354133355114676,87.30397185669474,Clayey Soil,Rice,Urea
0.4750561135194646,10.91737184163648,6.959606326208309,24.875389827453237,325.7882946619526,39.15813785669376,44.8457861006176,13.745621106218012,32.686342351085706,Sandy Soil,Sugarcane,Urea
1.053328975325,31.840453284959636,6.664478213416883,10.49595621535801,913.2071161746096,48.29209370800061,48.29887303695455,14.22316637248552,82.4031146226736,Clayey Soil,Groundnut,Potash
1.104126321027343,28.270524172162407,5.189057528000991,14.458402337235588,725.4685165324113,67.87103973718887,31.487361721079925,9.434757041342149,70.46817308791081,Clayey Soil,Rice,Urea
1.084476042517723,27.203523654659516,5.892667480881656,16.230718062026735,400.2330775195756,48.99859707771921,28.131831711875755,8.533297926968002,48.0117383987284,Clayey Soil,Rice,Urea
1.18252773501725,35.23061888952028,5.543019853475777,21.54261703241085,530.9330154072846,57.62313934641151,34.442909712534075,16.672111025153647,65.1130585100066,Clayey Soil,Rice,Urea
0.6866996312633307,15.509588671526132,5.939543834529687,23.841349685423893,331.0529342268869,32.156498355042245,46.61971774881356,15.256967068318565,103.28860852689176,Loamy Soil,Rice,Urea
0.9790433600607148,30.37968000352813,6.063271586706914,10.286149795884691,276.8057150470672,65.09224761248231,54.27970623567051,12.132926012297071,69.96367983990943,Loamy Soil,Wheat,DAP
0.7615925593634693,16.638106784755077,6.2582639019030815,13.507730081746908,622.1349746760336,60.31330207818775,33.65701222956093,17.980420086738444,81.27732564996758,Loamy Soil,Groundnut,Potash
0.9060405370460548,28.78947798813528,7.436316332455032,25.97746622368049,288.8053030141889,43.90540347904805,58.77992452581901,14.85587551877197,57.81462117248297,Loamy Soil,Wheat,DAP
1.497508010316848,32.07345148789934,5.265381163355525,8.147163505090703,890.8251028479896,75.47518868295805,37.43732238323757,17.28724971360753,90.54872770341396,Clayey Soil,Rice,Urea
0.444458280713001,15.736437352719827,5.767704237601267,10.273439296539946,248.9833892291005,57.668575886756486,43.702119626031205,18.498750492579603,113.921602658035,Loamy Soil,Rice,Urea
1.379908428392732,42.6058252602686,6.928291591731116,11.491038120649996,959.0932016898472,52.372595917243785,34.09510213609059,9.798481484091992,60.84384170502033,Clayey Soil,Soybean,DAP
0.4802309078875307,7.948892290405894,6.239165185654174,28.269806902574203,526.331090896107,31.4638872182719,19.216863785346376,16.218446062775108,39.39676889355899,Sandy Soil,Soybean,DAP
0.8156238854583246,6.690214080675688,5.963989835465734,16.409213553339164,275.1646382020099,34.73519947506842,48.07928570607104,9.392008326493908,57.65212411617912,Sandy Soil,Rice,Urea
1.0270842736831136,34.12452394152308,7.259126475225562,21.600871105961968,488.9936395034656,60.99399386136396,50.89375720279588,15.534008021140362,56.11291607909284,Loamy Soil,Wheat,DAP
0.984566038090948,26.454991017430025,5.811033095810452,14.125964744895253,504.3663407334183,61.18567289665555,57.87533457659361,17.288980825277257,85.43002746908087,Loamy Soil,Rice,Urea
0.5888846989199339,5.622249655539701,5.834789564658296,22.537337606943773,544.1572162499526,52.15896997031547,32.2534940079551,9.961871403787253,36.40804224014182,Sandy Soil,Rice,Urea
0.4571159262801683,15.103697255479736,6.755788829897272,13.885479070240844,246.111596049953,45.87135308855554,26.77689858637889,20.41264008530924,51.93317403115933,Loamy Soil,Rice,Urea
0.4244339345851587,4.604983611853947,5.4787396726840925,23.35937016027774,263.0364020720102,34.61702758049497,19.724247012507472,9.554121186707984,64.33702887252008,Sandy Soil,Rice,Urea
0.6024352063761088,31.179554992274173,7.10072837691069,19.14047904385251,594.2329464600923,54.170380639477,53.95053519496682,13.950033797724764,69.28126758533563,Loamy Soil,Wheat,DAP
0.8246334478866704,43.91115742440482,6.345940807859787,6.078949536722245,508.6447454254984,58.99418991749274,22.586985433449517,11.046255695163309,99.8494696525706,Clayey Soil,Sugarcane,Urea
0.3132662716340394,9.23170763046307,6.950203470837715,27.238277836173843,227.1139643829688,54.87341183404404,33.491325354543235,16.080708219314964,38.96168684582588,Sandy Soil,Groundnut,Potash
0.4708819402306112,31.9427897938757,6.562170689770486,26.834467234893523,577.1439872102691,52.3875377935176,28.684071481895437,10.343036263940792,118.04176795476138,Loamy Soil,Sugarcane,Urea
0.997982305965174,16.74760125038982,5.7168396908308665,22.812342484511163,820.0227124638221,48.63354555676984,58.61969455689863,21.13319363322616,113.20368167640235,Loamy Soil,Rice,Urea
0.820846185565231,39.52731890374309,6.51862230761609,19.656664863845776,1092.4994258701236,59.32228739731737,38.87676872731568,9.936551133838025,63.98259495226527,Clayey Soil,Groundnut,Potash
0.7677731964137227,4.775183995503151,5.427074955767903,28.521860683291536,332.2504943643968,52.9463322131956,18.115340721360308,12.138307689713915,85.11129182658728,Sandy Soil,Rice,Urea
1.2653859373837395,27.427438490972392,6.971868337249836,20.61364149375725,673.1669847087965,65.2497376297774,46.8969635675743,13.54099280395826,50.46990918387731,Clayey Soil,Groundnut,Potash
0.566494505670899,5.540362233716396,5.5961513010496455,20.55690326413131,497.18042789931945,44.55702596687382,44.134601419358845,17.70567633976826,58.44985777631919,Sandy Soil,Rice,Urea
0.9694120988362096,44.19549963532637,6.266137219730214,16.083873932307963,893.7494354487944,59.61160946273581,41.53257254972797,11.932306979728777,89.58179109138787,Clayey Soil,Soybean,DAP
1.5418613744957503,41.58844879973541,6.455082828311494,8.00240791626643,644.2999245768117,64.78504109218106,17.690127278243633,9.062702141357848,96.055235320669,Clayey Soil,Potato,NPK
1.3756926842899502,27.509725935983013,6.545542839330159,9.738666498132972,874.175190922211,64.80235441943488,47.520065102409056,11.87322517975314,43.96991133006642,Clayey Soil,Groundnut,Potash
1.2687086241595282,33.62030978019502,6.133856023072664,21.5900654808057,628.2880820161716,78.47610199765715,31.30843192320077,17.562370020973866,92.8453968845958,Clayey Soil,Wheat,DAP
0.7467196293600629,5.412216113336111,5.306316874517663,31.21672507652505,261.3413154185661,51.14005353013319,20.94474564921871,16.219038492181284,76.370854804467,Sandy Soil,Rice,Urea
0.8895072879363155,39.77687018509053,6.09617723418608,6.920348805671265,790.1004289001171,47.33716483743692,15.500754976631772,16.896276699072843,69.39496669626968,Clayey Soil,Banana,Ammonium Sulfate
0.629518795812781,29.74264827913278,5.573425886966133,19.495380120873023,418.6102062757168,66.82143540410219,25.42010595454389,15.739408260056887,101.84645067466384,Loamy Soil,Rice,Urea
0.9746309368227531,21.85728115891725,6.185035776682975,14.45521335317294,644.5148485947551,33.06348909668239,37.70692800596687,11.73647044609388,66.05349445709906,Loamy Soil,Cotton,Potash
1.4753623365042043,42.37279279646852,6.448688812659079,19.91506758152252,790.5492116054904,65.46338315580387,19.67777034936813,12.438591884213013,67.04657703318183,Clayey Soil,Groundnut,Potash
1.0395331749051784,25.77926264620467,6.236507768675786,11.73108429777453,859.0058447665194,58.48888173379478,38.85647841404764,11.4062456946424,55.64167169415418,Clayey Soil,Banana,Ammonium Sulfate
0.5921466808264573,4.243896348252133,6.831187506035359,24.42934154584988,214.40423150717697,46.34837208543313,38.21915208349135,17.554386837377372,56.490979481264894,Sandy Soil,Soybean,DAP
0.2915813000014867,4.233468339768523,6.545512877312135,32.11458168283481,503.12149378399147,50.03727594984859,24.67996103999049,11.592789411824826,57.551963003723216,Sandy Soil,Rice,Urea
1.2885382240154084,43.45246298258215,5.113439907103476,5.589527042488953,524.7832470421414,79.52567041093577,40.02767285822215,14.14641119054502,42.82234320488488,Clayey Soil,Rice,Urea
1.449230200028718,30.416642806799185,5.854871339102594,9.767848843780197,402.9380125813957,51.5817063601418,15.142120520040647,15.1983846135049,65.53205786327197,Clayey Soil,Rice,Urea
0.5997529701984983,34.11740086537039,6.968217162461805,23.233866033830065,731.0224968062704,35.10305875666772,55.07664869033131,16.327657994425056,73.47303052212548,Loamy Soil,Wheat,DAP
1.0977170604810331,27.856918151838475,6.528503196138791,20.799490000335457,847.5068308658202,74.87129436208936,40.808054021073495,16.822057372269906,66.03328290912877,Clayey Soil,Wheat,DAP
0.4434355146402395,9.118236638632188,5.526075598170066,23.53773391418332,324.04660569675696,47.9677019137318,45.93254717910506,14.392451481731722,50.496135655982044,Sandy Soil,Rice,Urea
0.5771903094665164,29.029501234058817,7.346552500225274,25.158554066875773,254.7513218347691,48.76504880360084,40.2342342438676,12.71104636825569,84.39240979321022,Loamy Soil,Potato,NPK
1.0132123687555432,16.02951368134273,6.102039352054243,21.37971695928921,601.9035028945193,32.80109753999443,48.24275582447257,15.39290111852004,107.93391655535012,Loamy Soil,Sugarcane,Urea
0.8652710009253788,8.844604206397442,5.554913989775888,25.6307359390798,432.2506123085923,44.19315163041894,35.4838979183364,8.132833855458449,32.01559134477045,Sandy Soil,Rice,Urea
0.3947642358648993,6.635608499937264,6.612782600922094,30.23101631092205,482.4641018225114,47.49470753083173,20.03602310243687,7.18915740434918,81.68991737124134,Sandy Soil,Cotton,Potash
0.4812121709861022,28.45835648573953,6.364894719210428,26.335351462591664,327.5866800929995,38.20220373675343,47.60158500357407,19.84404792756356,83.05384870327228,Loamy Soil,Sugarcane,Urea
1.1293434026614193,41.69798856728783,6.511772759135633,14.668044730460084,478.1451505772431,49.03910357600429,43.05388112516764,13.293906213475337,68.89534841316176,Clayey Soil,Soybean,DAP
0.4313080713701713,24.687938315661256,6.471939294927618,13.239505698187006,744.302080362224,61.872484747210166,30.34563380587981,13.093582109887285,57.03006896416216,Loamy Soil,Sugarcane,Urea
0.4477802235852046,9.520698021008636,5.601973018523567,15.023273286559569,320.88504054703054,47.13296539327716,20.250846280627982,12.057624398488716,42.7392890910429,Sandy Soil,Rice,Urea
0.7155645781903743,31.407239409846124,5.3915676137208095,21.26102414286616,991.3639669252004,54.051656995866665,26.39756719324625,10.362469677151148,94.50295284227585,Clayey Soil,Rice,Urea
1.231985842482053,35.075468874492685,6.29190306222409,24.457887787753897,439.0148685509815,65.08865311255704,45.206007273759965,12.813827117484276,44.71163115649437,Clayey Soil,Wheat,DAP
0.2112433054867043,10.039541367821217,5.248765662482649,30.95094721074399,427.16036205452457,50.29834272809207,18.41300139743141,12.707767609197289,60.065272815731824,Sandy Soil,Rice,Urea
0.2118040090574731,4.364495741374284,5.18416098624724,19.79488345876517,195.00814051094503,45.75730079858685,16.016396577322677,13.412886007499976,38.44246984953445,Sandy Soil,Rice,Urea
0.7143039054729301,16.89786334871704,6.698923351573313,15.62108742347637,386.7227901446362,33.07066948579923,35.858325150425706,15.093480479499362,90.9262072220233,Loamy Soil,Banana,Ammonium Sulfate
1.495385813912229,43.66658838232695,6.717484793026616,18.867638012297107,519.1814064878051,54.50976315989325,22.44544381455956,14.035857876582057,70.21719627841608,Clayey Soil,Groundnut,Potash
1.3755852326524014,29.89594124310591,5.005588767640769,23.239203372890763,836.055940623144,60.57281943027792,40.40077785031632,11.33331733115286,97.21996342572508,Clayey Soil,Rice,Urea
0.5852682647158609,8.583049776557996,6.329318827078197,26.227380344367333,535.5437493927584,43.29105496454632,46.77159969341654,12.987979466808106,40.267345318834,Sandy Soil,Sugarcane,Urea
0.244805496770518,6.588346139156087,5.172345999293963,22.22074013618081,406.7184994607325,51.36616565069846,24.902820654807392,13.480975829787294,39.87911534068834,Sandy Soil,Rice,Urea
0.5087309771227316,31.45711047290481,6.009601648954127,18.54672779820101,785.9383958020103,48.18014403930408,31.89722369155107,10.23816117331965,83.10886366564937,Loamy Soil,Banana,Ammonium Sulfate
1.3633789214539171,25.07432200543968,5.521195772743552,15.764007828196409,773.0115754130549,67.31692522311924,25.634875330387786,13.405292510889357,51.38720664607458,Clayey Soil,Rice,Urea
0.7468791162344358,33.720831658259,6.246294734671913,21.811067135025283,877.851417605192,52.292627617620006,31.161962823869764,17.103463463086555,59.604463748642274,Clayey Soil,Banana,Ammonium Sulfate
1.179977526212867,44.91987298201399,6.601072210253495,21.91284183248843,844.6854911513567,46.45459468952905,22.237918661545045,17.25064556447055,61.96678707572507,Clayey Soil,Sugarcane,Urea
1.0014206530989536,28.555209887253422,6.592092146716231,18.018774719927187,480.0313040116317,32.29740776779775,40.9218550703745,19.136368748709145,77.15905360667256,Loamy Soil,Sugarcane,Urea
1.5297349035673329,42.74970373414672,5.810292876716179,5.76614443982902,433.9481582257568,54.937140182143615,37.01927767686498,13.84194635334562,78.02966721663657,Clayey Soil,Rice,Urea
0.8761653373981779,27.111785471435805,7.469330988911403,15.776308125957357,710.9929382150221,39.38559553252245,40.24627921425605,21.655332235543767,103.62954072099068,Loamy Soil,Sugarcane,Urea
0.6749499524300935,28.912815068908163,7.375773952189767,20.84717900984643,699.459953816707,33.56826235267855,32.390531310117446,15.029842972873452,51.40082065401423,Loamy Soil,Wheat,DAP
0.9240432963401348,29.501695939730432,6.665929133389137,27.2166404699838,605.717850811538,64.99035389554398,35.59680127038763,9.8483314767867,107.36643195844884,Loamy Soil,Sugarcane,Urea
0.5846642524624504,15.241398706012358,6.537874728529514,22.11518978717944,825.8658211011763,53.57883212372988,41.49103957823496,16.02762276256785,114.95304409034188,Loamy Soil,Sugarcane,Urea
1.1460979440672272,25.256366669311877,6.901291249451894,20.933672921460527,534.4068435665162,55.065011211217495,49.39934918068034,11.735485541413045,87.02334144603354,Clayey Soil,Sugarcane,Urea
0.9409644851860594,23.07767133772176,6.86716166664942,12.028162924750616,286.41897599787853,35.58840762596633,26.593392492991025,15.578604029777251,105.57774082305453,Loamy Soil,Sugarcane,Urea
0.333736308096078,6.966794490971861,6.169513616674609,31.324557037256003,594.7179518144341,36.66554489422349,16.659547264902972,15.6140580395439,66.26284314496849,Sandy Soil,Soybean,DAP
1.083842386143604,31.234158239250966,5.865940794549841,5.645747318929367,1023.4229979707684,64.31165457084074,18.66891794922328,10.884069319491353,99.01316493266648,Clayey Soil,Rice,Urea
0.4509708287048956,21.96598834772377,6.974974172332299,23.101180346811653,326.25802893194253,44.2481172203884,34.22051926206393,16.5871823766658,74.11977606211425,Loamy Soil,Maize,NPK
1.0841100148030745,40.99564044148539,5.698773998098666,14.364636568827589,837.4831909357366,58.22040816040592,44.279768465231655,13.874536042340743,57.64268075325829,Clayey Soil,Rice,Urea
0.275936880296491,11.651513181306475,6.500309647589844,27.623484080180138,292.3449256542663,29.82866462370188,29.32700373401306,13.938920886888702,68.02258460538665,Sandy Soil,Potato,NPK
1.4515269651401623,43.71948169421449,6.978413051596186,12.930784551289683,1093.6422323561587,50.4574188260841,23.87424215761682,8.890161247338963,56.304310989068895,Clayey Soil,Groundnut,Potash
0.896164408579288,34.1233356899477,6.749973300552676,13.768289570909468,361.3576459177217,66.39002874525497,25.47467334615647,15.682453316487845,61.1074351635769,Loamy Soil,Potato,NPK
1.17124204841351,38.95283742986926,6.592943551347755,14.186936158923448,989.4639905130967,71.91212094603891,17.318259224815304,8.45861266404633,77.24834106532548,Clayey Soil,Banana,Ammonium Sulfate
1.4994449768603555,34.19883902587925,6.213946232548531,8.769997055911222,963.4767837171796,78.85648389737145,24.40096265201091,12.948259516005464,45.166966630382426,Clayey Soil,Groundnut,Potash
0.687334715210763,4.735835118206529,5.18542962162054,25.64445749712388,519.73870640053,28.041395274095905,42.71619633285052,15.738864052218576,58.93644000489261,Sandy Soil,Rice,Urea
